5,33.4131,68.09326,25,,,,,,,,,,,,,,
5,33.4131,68.09326,80,,,,,,,,,,,,,,
5,32.54681,64.07227,37,,,,,,,,,,,,,,
5,28.31405,65.2478,2,,,,,,,,,,,,,,
5,33.65121,64.07227,14,,,,,,,,,,,,,,
5,33.93911,67.70995,26,,,,,,,,,,,,,,
5,34.01200,65.29296,1,,,,,,,,,,,,,,
7,36.73477,70.811995,350,,,,,,,,,,,,,,
2,35.16713,63.76954,6000,,,,,,,,,,,,,,
2,33.92513,66.26953,3013,,,,,,,,,,,,,,
2,26.41813,-0.60147,87,,,,,,,,,,,,,,
2,-16.4905382,14.6223476,99,,,,,,,,,,,,,,
2,-11.24054,17.84369,2657,,,,,,,,,,,,,,
2,-11.12097,17.80746,1679,,,,,,,,,,,,,,
2,-13.000532,17.87389,16,,,,,,,,,,,,,,
2,-16.41808,18.80762,320,,,,,,,,,,,,,,
2,-14.92806,14.65878,35,,,,,,,,,,,,,,
2,-16.4905382,14.6223476,19,,,,,,,,,,,,,,
2,-7.17367,15.40681,45,,,,,,,,,,,,,,
2,-7.17367,15.40681,66,,,,,,,,,,,,,,
5,-11.236546,17.873887,24,,,,,,,,,,,,,,
5,-13.41099,16.78711,5,,,,,,,,,,,,,,
2,-34.60372,-58.38159,1,,,,,,,,,,,,,,
2,-34.60372,-58.38159,1,,,,,,,,,,,,,,
7,-38.4161,-63.61667,597,,,,,,,,,,,,,,
7,-32.89018,-68.84405,71,,,,,,,,,,,,,,
7,-23.805604,151.254637,65,,,,,,,,,,,,,,
7,-33.28462,144.31641,13046,,,,,,,,,,,,,,
7,-26.71617,122.10205,3597,,,,,,,,,,,,,,
7,-20.91757,142.7028,1505,,,,,,,,,,,,,,
7,-33.13755,146.42578,3722,,,,,,,,,,,,,,
7,-37.81355,144.95975,4606,,,,,,,,,,,,,,
7,-37.56365,143.86719,218,,,,,,,,,,,,,,
2,-38.471308,140.785153,18,,,,,,,,,,,,,,
2,47.264901,14.89393,37,,,,,,,,,,,,,,
2,-27.672817,121.62831,2,,,,,,,,,,,,,,
2,-27.67282,121.62831,2,,,,,,,,,,,,,,
2,-30.253218,146.921099,1,,,,,,,,,,,,,,
2,-24.917574,145.902796,2,,,,,,,,,,,,,,
2,-22.73591,140.018765,3,,,,,,,,,,,,,,
2,-27.470933,153.023502,1,,,,,,,,,,,,,,
2,-37.813187,144.96298,1,,,,,,,,,,,,,,
2,-33.769464,150.908493,14,,,,,,,,,,,,,,
2,-37.471308,141.785153,16,,,,,,,,,,,,,,
2,-23.917574,141.702796,12,,,,,,,,,,,,,,
2,-32.253218,146.921099,29,,,,,,,,,,,,,,
2,-31.25322,146.9211,10,,,,,,,,,,,,,,
2,-20.917574,142.702796,1,,,,,,,,,,,,,,
2,-35.471308,144.785153,4,,,,,,,,,,,,,,
2,-29.532804,145.491477,1,,,,,,,,,,,,,,
2,-34.928621,138.599959,1,,,,,,,,,,,,,,
2,-19.491411,132.55096,1,,,,,,,,,,,,,,
2,-19.49141,132.55096,19,,,,,,,,,,,,,,
2,-30.000232,136.209155,2,,,,,,,,,,,,,,
2,-35.47347,149.01237,12,,,,,,,,,,,,,,
2,-34.92113,138.58377,1,,,,,,,,,,,,,,
2,-33.99803,146.84326,13,,,,,,,,,,,,,,
2,-22.73591,140.018765,89,,,,,,,,,,,,,,
2,-37.96443,145.05598,2,,,,,,,,,,,,,,
2,-33.76946,150.90849,2,,,,,,,,,,,,,,
2,-33.88305,151.11442,3,,,,,,,,,,,,,,
2,-20.91757,142.7028,1,,,,,,,,,,,,,,
2,-34.06777,150.81319,22,,,,,,,,,,,,,,
2,-31.94725,115.86065,1,,,,,,,,,,,,,,
2,-31.94725,115.86065,1,,,,,,,,,,,,,,
2,-25.12539,144.22852,1,,,,,,,,,,,,,,
2,-33.89379,151.22561,40,,,,,,,,,,,,,,
2,-31.25322,146.9211,2,,,,,,,,,,,,,,
3,-31.25322,146.9211,15,,,,,,,,,,,,,,
2,-34.92862,138.59996,3,,,,,,,,,,,,,,
2,-37.81411,144.96328,10,,,,,,,,,,,,,,
2,-27.61409,152.75847,35,,,,,,,,,,,,,,
2,-26.6122,150.78001,12,,,,,,,,,,,,,,
2,-20.91757,142.7028,4,,,,,,,,,,,,,,
2,-27.56433,151.95399,59,,,,,,,,,,,,,,
2,-26.62935,152.95936,1,,,,,,,,,,,,,,
3,-31.25322,146.9211,15,,,,,,,,,,,,,,
2,-28.23696,153.5098,1,,,,,,,,,,,,,,
2,-23.99618,122.8767,27,,,,,,,,,,,,,,
3,-31.95301,115.85747,30,,,,,,,,,,,,,,
2,-33.08941,151.63696,4,,,,,,,,,,,,,,
2,-27.47101,153.02345,1,,,,,,,,,,,,,,
2,-41.36504,146.62849,8,,,,,,,,,,,,,,
2,-37.74181,144.90346,3,,,,,,,,,,,,,,
2,-26,121,39,,,,,,,,,,,,,,
2,-32.16,147,1,,,,,,,,,,,,,,
2,-37.80897,144.96527,2,,,,,,,,,,,,,,
2,47.51623,14.55007,22,,,,,,,,,,,,,,
2,47.07012,12.98584,35,,,,,,,,,,,,,,
6,48.18074,15.46875,10,,,,,,,,,,,,,,
2,22.20001,90.216667,200,,,,,,,,,,,,,,
2,22.20001,92.216667,100,,,,,,,,,,,,,,
2,54.52128,26.94629,1,,,,,,,,,,,,,,
2,50.503887,4.469936,192,,,,,,,,,,,,,,
2,50.54529,4.30801,56,,,,,,,,,,,,,,
2,9.61429,2.35794,1001,,,,,,,,,,,,,,
2,9.30769,2.315834,85,,,,,,,,,,,,,,
2,44.30641,16.99664,511,,,,,,,,,,,,,,
2,43.91589,17.67908,4829,,,,,,,,,,,,,,
2,43.73935,18.3252,161,,,,,,,,,,,,,,
2,-22.32847,24.68487,1412,,,,,,,,,,,,,,
2,-23.54894,-46.63882,27,,,,,,,,,,,,,,
2,-17.93018,-43.79085,3,,,,,,,,,,,,,,
2,-8.81372,-36.95411,138,,,,,,,,,,,,,,
2,-3.73186,-38.52667,10,,,,,,,,,,,,,,
2,-5.08,39.650,370,,,,,,,,,,,,,,
7,-7.71834,-42.72892,176,,,,,,,,,,,,,,
7,-23.50153,-47.45256,31,,,,,,,,,,,,,,
7,-12.59641,-41.71841,159,,,,,,,,,,,,,,
7,1.82334,-50.8499,11,,,,,,,,,,,,,,
2,42.733883,25.48583,958,,,,,,,,,,,,,,
2,40.733883,24.48583,131,,,,,,,,,,,,,,
2,42.79943,24.90051,2,,,,,,,,,,,,,,
6,43.0167,25.92224,16,,,,,,,,,,,,,,
4,12.238333,-1.561593,5118,,,,,,,,,,,,,,
2,12.938333,-1.61593,400,,,,,,,,,,,,,,
2,11.938333,-1.761593,19000,,,,,,,,,,,,,,
2,13.238333,-1.161593,1258,,,,,,,,,,,,,,
2,7.369722,11.354722,1338,,,,,,,,,,,,,,
2,4.54357,12.91992,1305,,,,,,,,,,,,,,
2,8.369722,12.354722,160,,,,,,,,,,,,,,
2,4.04749,9.70637,111,,,,,,,,,,,,,,
5,4.85015,12.7002,4,,,,,,,,,,,,,,
5,7.36972,12.35472,5,,,,,,,,,,,,,,
2,55.93327,-117.5765,1,,,,,,,,,,,,,,
2,53.933271,-116.576504,4,,,,,,,,,,,,,,
2,53.54356,-113.49045,1,,,,,,,,,,,,,,
2,53.5555,-115.57,18,,,,,,,,,,,,,,
2,51.04532,-114.0581,36,,,,,,,,,,,,,,
2,51.06588,-114.09143,42,,,,,,,,,,,,,,
2,53.93327,-116.5765,31,,,,,,,,,,,,,,
2,53.726668,-127.647621,44,,,,,,,,,,,,,,
2,49.22949,-123.00258,4,,,,,,,,,,,,,,
2,49.15794,-121.95147,2,,,,,,,,,,,,,,
2,49.37641,-121.81593,375,,,,,,,,,,,,,,
2,56.72638,-111.38034,1,,,,,,,,,,,,,,
7,55.17887,-126.12305,247,,,,,,,,,,,,,,
7,49.15794,-121.95147,140,,,,,,,,,,,,,,
7,48.81057,-123.28215,22,,,,,,,,,,,,,,
7,51.04532,-114.05810,128,,,,,,,,,,,,,,
7,51.24841,-112.99060,1,,,,,,,,,,,,,,
2,53.54356,-113.49045,1,,,,,,,,,,,,,,
2,43.32552,-79.79903,6,,,,,,,,,,,,,,
2,43.25002,-79.86609,1,,,,,,,,,,,,,,
2,53.76086,-98.81388,7,,,,,,,,,,,,,,
2,49.78640,-97.18144,1,,,,,,,,,,,,,,
7,45.50867,-73.55399,106,,,,,,,,,,,,,,
7,46.56532,-66.46192,548,,,,,,,,,,,,,,
2,46.51071,-63.41681,2,,,,,,,,,,,,,,
7,46.74719,-64.20199,24,,,,,,,,,,,,,,
2,43.32552,-79.79903,6,,,,,,,,,,,,,,
2,51.56341,-88.94531,1,,,,,,,,,,,,,,
2,43.67664,-79.78484,1,,,,,,,,,,,,,,
2,44.47165,-79.82967,1,,,,,,,,,,,,,,
2,43.02192,-79.89096,18,,,,,,,,,,,,,,
3,51.253775,-85.323214,11,,,,,,,,,,,,,,
2,46.411572,-75.698194,6,,,,,,,,,,,,,,
2,47.411572,-75.698194,1,,,,,,,,,,,,,,
2,45.411572,-75.698194,1,,,,,,,,,,,,,,
2,45.26090,-75.69719,4,,,,,,,,,,,,,,
2,45.42153,-75.69719,1,,,,,,,,,,,,,,
2,52.939916,-73.549136,36,,,,,,,,,,,,,,
2,53.939916,-73.549136,2,,,,,,,,,,,,,,
2,52.93992,-73.54914,757,,,,,,,,,,,,,,
2,46.64364,-72.14061,19,,,,,,,,,,,,,,
2,52.939916,-106.450864,6,,,,,,,,,,,,,,
2,53.70971,-106.43555,1,,,,,,,,,,,,,,
2,53.4982,-106.44,1,,,,,,,,,,,,,,
2,52.93992,-106.45086,6,,,,,,,,,,,,,,
2,52.13340,-106.68324,1,,,,,,,,,,,,,,
2,43.65323,-79.38318,1,,,,,,,,,,,,,,
2,43.64975,-79.39898,10,,,,,,,,,,,,,,
2,45.64477,-65.87402,3,,,,,,,,,,,,,,
2,53.72667,-127.64762,8,,,,,,,,,,,,,,
2,45.47654,-75.70127,1,,,,,,,,,,,,,,
2,43.13264,-80.73906,2,,,,,,,,,,,,,,
2,43.25002,-79.86609,1,,,,,,,,,,,,,,
2,42.98695,-81.24318,2,,,,,,,,,,,,,,
3,51.9399642,-73.549136,20,,,,,,,,,,,,,,
3,49.261226,-123.113927,90,,,,,,,,,,,,,,
3,50.116168,-122.959423,15,,,,,,,,,,,,,,
7,64.28233,-135.00001,5,,,,,,,,,,,,,,
2,6.611111,20.939444,31,,,,,,,,,,,,,,
5,7.1336,20.99487,4,,,,,,,,,,,,,,
2,4.3617,18.55597,8,,,,,,,,,,,,,,
2,15.454166,19.17513,5832,,,,,,,,,,,,,,
2,16.454242,18.732207,5311,,,,,,,,,,,,,,
2,13.60328,19.09424,8650,,,,,,,,,,,,,,
2,11.78133,21.79688,4,,,,,,,,,,,,,,
2,12.10480,15.04451,2511,,,,,,,,,,,,,,
2,12.45773,16.72346,193,,,,,,,,,,,,,,
4,14.99999,18.732207,507,,,,,,,,,,,,,,
5,15.45417,18.73221,15,,,,,,,,,,,,,,
5,12.55456,16.61133,5,,,,,,,,,,,,,,
7,-33.04565,-71.62036,643,,,,,,,,,,,,,,
2,-33.416667,-70.55,1,,,,,,,,,,,,,,
2,-35.675147,-71.542969,6,,,,,,,,,,,,,,
5,35.38905,85.60547,9,,,,,,,,,,,,,,
5,37.85751,80.33203,4,,,,,,,,,,,,,,
2,35.85121,104.51569,129285,,,,,,,,,,,,,,
2,22.543099,114.057868,2156,,,,,,,,,,,,,,
2,35.85121,104.51569,52461,,,,,,,,,,,,,,
2,35.85121,104.51569,3538,,,,,,,,,,,,,,
2,50.245297,127.52846,280,,,,,,,,,,,,,,
2,35.85121,104.51569,9943,,,,,,,,,,,,,,
2,40.8175,111.76562,19,,,,,,,,,,,,,,
2,35.74428,104.07074,2731,,,,,,,,,,,,,,
2,26.5152,103.5777,1,,,,,,,,,,,,,,
2,25.04535,102.70994,336,,,,,,,,,,,,,,
2,35.46067,91.75781,27646,,,,,,,,,,,,,,
2,35.86166,104.195397,35677,,,,,,,,,,,,,,
2,31.86118,117.28492,225,,,,,,,,,,,,,,
2,24.88018,102.83286,151,,,,,,,,,,,,,,
2,33.3924,104.92652,88,,,,,,,,,,,,,,
2,39.90421,116.40739,68,,,,,,,,,,,,,,
4,30.545861,114.341921,81,,,,,,,,,,,,,,
2,4.99342,-74.29733,2,,,,,,,,,,,,,,
2,4.57087,-74.29733,4,,,,,,,,,,,,,,
2,5.01806,-74.07583,7,,,,,,,,,,,,,,
2,4.57899,-73.49992,5,,,,,,,,,,,,,,
3,5.62801,-74.30303,56,,,,,,,,,,,,,,
3,4.59806,-74.07583,323,,,,,,,,,,,,,,
7,4.570868,-73.49992,14,,,,,,,,,,,,,,
7,4.59806,-74.07583,589,,,,,,,,,,,,,,
7,7.19861,-75.34122,1,,,,,,,,,,,,,,
7,4.57087,-73.49992,1,,,,,,,,,,,,,,
2,8.39989,-5.54708,491,,,,,,,,,,,,,,
2,7.00189,-5.54708,47,,,,,,,,,,,,,,
5,7.44962,-5.71289,36,,,,,,,,,,,,,,
2,35.12641,33.42986,1,,,,,,,,,,,,,,
2,49.81749,15.47296,23,,,,,,,,,,,,,,
2,56.26392,9.50178,2,,,,,,,,,,,,,,
2,56.26392,9.50179,6,,,,,,,,,,,,,,
5,-4.310395,15.371668,3,,,,,,,,,,,,,,
2,-4.038333,21.758664,3976,,,,,,,,,,,,,,
2,-3.209257,23.730469,368,,,,,,,,,,,,,,
2,-2.41628,14.94141,4861,,,,,,,,,,,,,,
2,-3.9241,15.29866,106,,,,,,,,,,,,,,
2,-4.123891,24.739923,3000,,,,,,,,,,,,,,
2,-0.228021,15.827659,16000,,,,,,,,,,,,,,
2,-4.35808,15.301145,230,,,,,,,,,,,,,,
2,-12.1975,27.79778,60,,,,,,,,,,,,,,
2,3.73635,29.71365,210,,,,,,,,,,,,,,
2,-2.50409,20.61035,134042,,,,,,,,,,,,,,
2,2.04392,17.66889,22,,,,,,,,,,,,,,
2,-6.34831,23.57285,5516,,,,,,,,,,,,,,
2,-4,26,73844,,,,,,,,,,,,,,
2,-3.050001,26.45,75,,,,,,,,,,,,,,
2,-0.55824,21.85686,100,,,,,,,,,,,,,,
2,1.64063,26.41939,356,,,,,,,,,,,,,,
2,-7.68384,17.33777,12,,,,,,,,,,,,,,
2,-8.88511,26.41939,3000,,,,,,,,,,,,,,
2,1.85001,29.96667,500,,,,,,,,,,,,,,
2,-2.8800,23.656,81949,,,,,,,,,,,,,,
2,-4.64303,27.13182,76,,,,,,,,,,,,,,
2,-10.98333,26.73333,204,,,,,,,,,,,,,,
5,-4.038333,21.758664,63,,,,,,,,,,,,,,
5,-3.25021,24.47754,93,,,,,,,,,,,,,,
5,-4.12389,24.73992,17,,,,,,,,,,,,,,
2,-0.21217,-78.50538,64,,,,,,,,,,,,,,
2,-2.48213,-79.29932,2,,,,,,,,,,,,,,
2,-2.15281,-79.70581,1,,,,,,,,,,,,,,
2,-1.95748,-79.91927,5,,,,,,,,,,,,,,
2,-1.83124,-78.18341,26,,,,,,,,,,,,,,
2,-0.14648,-78.47519,203,,,,,,,,,,,,,,
2,-0.22315,-78.51268,3,,,,,,,,,,,,,,
2,-1.26353,-78.56609,68,,,,,,,,,,,,,,
3,26.82055,30.8025,107,,,,,,,,,,,,,,
3,30.04442,31.23571,12,,,,,,,,,,,,,,
3,29.3084,30.84285,38,,,,,,,,,,,,,,
3,29.06613,31.09938,48,,,,,,,,,,,,,,
3,28.25016,29.97405,95,,,,,,,,,,,,,,
3,28.76662,29.23208,240,,,,,,,,,,,,,,
3,30.06601,31.22006,43,,,,,,,,,,,,,,
2,29.20317,25.51955,139,,,,,,,,,,,,,,
2,52.35552,-1.17432,10,,,,,,,,,,,,,,
4,10.16937,-9.86256,233,,,,,,,,,,,,,,
2,10.16937,-9.86256,129,,,,,,,,,,,,,,
2,1.650801,10.267895,300,,,,,,,,,,,,,,
5,1.65080,10.26789,5,,,,,,,,,,,,,,
2,58.59527,25.01361,3,,,,,,,,,,,,,,
2,9.14501,40.489673,3255,,,,,,,,,,,,,,
2,10.14501,41.489513,823,,,,,,,,,,,,,,
2,9.23953,40.58229,8261,,,,,,,,,,,,,,
2,9.19412,40.57191,4470,,,,,,,,,,,,,,
2,9.14501,41.486615,47,,,,,,,,,,,,,,
2,9.16591,40.51148,3100,,,,,,,,,,,,,,
2,9.14500,40.48967,3322,,,,,,,,,,,,,,
5,6.66123,43.79085,6,,,,,,,,,,,,,,
5,4.17552,42.05770,1,,,,,,,,,,,,,,
2,5.32828,162.97273,2,,,,,,,,,,,,,,
2,-17.69939,178.07190,3,,,,,,,,,,,,,,
4,-17.77484,177.83638,42,,,,,,,,,,,,,,
6,-17.713371,178.9665012,3,,,,,,,,,,,,,,
6,-16.7199,178.065032,28,,,,,,,,,,,,,,
4,-17.713371,178.065032,20,,,,,,,,,,,,,,
2,61.92411,25.74815,5,,,,,,,,,,,,,,
2,60.25117,24.0675,1,,,,,,,,,,,,,,
2,44.59047,-0.21973,859,,,,,,,,,,,,,,
2,45.17429,6.03149,1,,,,,,,,,,,,,,
2,46.227638,3.21453,14949,,,,,,,,,,,,,,
2,47.227638,3.9453631,464,,,,,,,,,,,,,,
2,46.22764,2.21375,350,,,,,,,,,,,,,,
2,44.436078,-1.147844,3,,,,,,,,,,,,,,
2,43.836699,4.360054,12,,,,,,,,,,,,,,
2,45.16958,5.450282,2000,,,,,,,,,,,,,,
2,43.40233,45.71875,2668,,,,,,,,,,,,,,
2,42.31541,43.35689,3191,,,,,,,,,,,,,,
2,41.71667,44.78333,100,,,,,,,,,,,,,,
2,50.92554,10.76111,183,,,,,,,,,,,,,,
2,51.165691,10.451526,13,,,,,,,,,,,,,,
2,48.79045,11.49789,60,,,,,,,,,,,,,,
2,52.51917,13.40609,323,,,,,,,,,,,,,,
3,48.790447,11.497889,115,,,,,,,,,,,,,,
2,52.523405,13.4114,62,,,,,,,,,,,,,,
2,52.49347,13.53756,468,,,,,,,,,,,,,,
2,53.55108,9.99368,216,,,,,,,,,,,,,,
2,50.111445,8.680615,45,,,,,,,,,,,,,,
2,50.94365,6.73491,29,,,,,,,,,,,,,,
2,49,8.4,1,,,,,,,,,,,,,,
2,9.39398,-0.82372,3,,,,,,,,,,,,,,
4,7.946527,-1.023194,96,,,,,,,,,,,,,,
2,36.137741,-5.345374,250,,,,,,,,,,,,,,
2,39.074208,21.824312,126,,,,,,,,,,,,,,
3,13.444304,144.793731,142,,,,,,,,,,,,,,
2,13.44430,144.79373,1,,,,,,,,,,,,,,
4,15.783471,-90.230759,4336,,,,,,,,,,,,,,
5,10.27709,-10.41504,3,,,,,,,,,,,,,,
2,9.945587,-9.696645,1013,,,,,,,,,,,,,,
2,9.94559,-9.69664,1590,,,,,,,,,,,,,,
4,18.971187,-72.285215,24,,,,,,,,,,,,,,
5,20.593684,78.96288,5,,,,,,,,,,,,,,
2,27.25831,93.03759,30,,,,,,,,,,,,,,
5,22.98676,87.85498,1,,,,,,,,,,,,,,
2,23.25993,77.41262,50,,,,,,,,,,,,,,
4,29.058776,76.085601,43,,,,,,,,,,,,,,
4,29.06772,76.10916,14,,,,,,,,,,,,,,
2,17.385044,78.486671,345,,,,,,,,,,,,,,
2,15.317277,75.713888,1,,,,,,,,,,,,,,
2,34.149088,76.825965,5,,,,,,,,,,,,,,
2,26.846511,80.946683,3,,,,,,,,,,,,,,
2,28.57552,77.24195,29339,,,,,,,,,,,,,,
5,19.75148,75.71389,4,,,,,,,,,,,,,,
7,27.023804,74.217933,5,,,,,,,,,,,,,,
2,19.16667,83.41667,9,,,,,,,,,,,,,,
2,27.570589,80.098187,5,,,,,,,,,,,,,,
2,19.31496,84.79409,20,,,,,,,,,,,,,,
2,20.994481,86.111813,10,,,,,,,,,,,,,,
5,27.570589,80.098187,32,,,,,,,,,,,,,,
2,22.23421,82.04071,3,,,,,,,,,,,,,,
2,12.97160,77.59456,40,,,,,,,,,,,,,,
2,22.26776,70.79950,11,,,,,,,,,,,,,,
2,28.56562,77.24339,800,,,,,,,,,,,,,,
4,22.71957,75.85773,15,,,,,,,,,,,,,,
4,17.38504,78.48667,15,,,,,,,,,,,,,,
6,-0.78928,113.92133,3,,,,,,,,,,,,,,
2,-2.28455,120.27832,21893,,,,,,,,,,,,,,
2,-8.40952,115.18892,6300,,,,,,,,,,,,,,
4,-6.21154,106.84517,1,,,,,,,,,,,,,,
5,33.32500,44.42200,2,,,,,,,,,,,,,,
2,55.9845,-5.935594,60,,,,,,,,,,,,,,
2,53.581657,-5.935594,8,,,,,,,,,,,,,,
2,53.34399,-6.30615,139,,,,,,,,,,,,,,
2,53.41291,-8.24389,23,,,,,,,,,,,,,,
2,51.89787,-8.47109,64,,,,,,,,,,,,,,
2,54.57007,-5.95184,4,,,,,,,,,,,,,,
2,53.41291,-8.24389,217,,,,,,,,,,,,,,
2,53.27854,-9.06046,15,,,,,,,,,,,,,,
3,54.99661,-7.30857,3,,,,,,,,,,,,,,
3,31.046051,34.851612,4185,,,,,,,,,,,,,,
2,31.44741,34.9585,12,,,,,,,,,,,,,,
2,31.04605,34.85161,96,,,,,,,,,,,,,,
3,31.99991,36.851612,105,,,,,,,,,,,,,,
5,31.24757,34.86119,7,,,,,,,,,,,,,,
2,41.87194,12.56738,5189,,,,,,,,,,,,,,
2,42.9725,12.40356,724,,,,,,,,,,,,,,
2,40.63273,17.94176,32,,,,,,,,,,,,,,
2,41.87194,12.56738,1642,,,,,,,,,,,,,,
6,35.63944,136.53809,2353,,,,,,,,,,,,,,
6,37.99616,140.05371,10102,,,,,,,,,,,,,,
6,35.68853,139.21875,133,,,,,,,,,,,,,,
2,39.26628,140.93262,293,,,,,,,,,,,,,,
2,36.20482,138.25292,119,,,,,,,,,,,,,,
2,32.4186,38.31657,13,,,,,,,,,,,,,,
2,43.71885,54.19707,317,,,,,,,,,,,,,,
2,55.05547,73.31673,8,,,,,,,,,,,,,,
2,47.45121,64.48289,212,,,,,,,,,,,,,,
5,-0.02356,37.90619,3,,,,,,,,,,,,,,
5,-0.023559,37.01231,13,,,,,,,,,,,,,,
5,0.05426,40.30837,14,,,,,,,,,,,,,,
2,-0.05725,37.83897,1279,,,,,,,,,,,,,,
2,1.58887,35.285,500,,,,,,,,,,,,,,
2,0.18359,35.12688,5,,,,,,,,,,,,,,
2,0.78333,34.71667,20,,,,,,,,,,,,,,
2,-1.08333,35.86667,346,,,,,,,,,,,,,,
2,-0.0418,37.94291,1374,,,,,,,,,,,,,,
2,3.62682,36.00232,21,,,,,,,,,,,,,,
2,42.09098,74.15086,7031,,,,,,,,,,,,,,
2,40.53,72.8,7000,,,,,,,,,,,,,,
2,6.428055,-9.429499,1341,,,,,,,,,,,,,,
2,6.99813,-9.47343,2,,,,,,,,,,,,,,
7,4.72589,-7.74167,500,,,,,,,,,,,,,,
2,-29.60999,28.23361,2857,,,,,,,,,,,,,,
3,41.608635,21.745275,16352,,,,,,,,,,,,,,
2,42.003812,21.452246,678,,,,,,,,,,,,,,
5,-20.0000,47.0000,1,,,,,,,,,,,,,,
2,-13.254308,34.301525,17496,,,,,,,,,,,,,,
